organ,organismId,organismName,sex,lifestage,aeid,assayComponentEndpointName,assaySourceLongName,organism,tissue,cellFreeComponentSource,assayFormatType,citations,assayDesignType,assayDesignTypeSub,biologicalProcessTarget,detectionTechnologyType,detectionTechnology,assayName,geneId,geneName,description,geneSymbol,trackStatus,entrezGeneId,officialSymbol,officialFullName,uniprotAccessionNumber
liver,9606, human,['Not specified'],['Not specified'],1080,LTEA_HepaRG_SDHB,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,292,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)",,SDHB,live,6390,SDHB,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)",P21912
liver,9606, human,['Not specified'],['Not specified'],1082,LTEA_HepaRG_SLC22A1,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,300,"solute carrier family 22 (organic cation transporter), member 1",,SLC22A1,live,6580,SLC22A1,"solute carrier family 22 (organic cation transporter), member 1",O15245
liver,9606, human,['Not specified'],['Not specified'],1084,LTEA_HepaRG_SLCO1B1,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,367,"solute carrier organic anion transporter family, member 1B1",,SLCO1B1,live,10599,SLCO1B1,"solute carrier organic anion transporter family, member 1B1",Q9Y6L6
liver,9606, human,['Not specified'],['Not specified'],1086,LTEA_HepaRG_STAT3,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,305,signal transducer and activator of transcription 3 (acute-phase response factor),,STAT3,live,6774,STAT3,signal transducer and activator of transcription 3 (acute-phase response factor),P40763
liver,9606, human,['Not specified'],['Not specified'],1088,LTEA_HepaRG_SULT2A1,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,307,"sulfotransferase family, cytosolic, 2A, dehydroepiandrosterone (DHEA)-preferring, member 1",,SULT2A1,live,6822,SULT2A1,"sulfotransferase family, cytosolic, 2A, dehydroepiandrosterone (DHEA)-preferring, member 1",Q06520
liver,9606, human,['Not specified'],['Not specified'],1090,LTEA_HepaRG_TGFA,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,318,"transforming growth factor, alpha",,TGFA,live,7039,TGFA,"transforming growth factor, alpha",P01135
liver,9606, human,['Not specified'],['Not specified'],1092,LTEA_HepaRG_TGFB1,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,319,"transforming growth factor, beta 1",,TGFB1,live,7040,TGFB1,"transforming growth factor, beta 1",P01137
liver,9606, human,['Not specified'],['Not specified'],1094,LTEA_HepaRG_THRSP,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,323,thyroid hormone responsive,,THRSP,live,7069,THRSP,thyroid hormone responsive,Q92748
liver,9606, human,['Not specified'],['Not specified'],1096,LTEA_HepaRG_TIMP1,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,324,TIMP metallopeptidase inhibitor 1,,TIMP1,live,7076,TIMP1,TIMP metallopeptidase inhibitor 1,P01033
liver,9606, human,['Not specified'],['Not specified'],1098,LTEA_HepaRG_TNFRSF1A,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,328,"tumor necrosis factor receptor superfamily, member 1A",,TNFRSF1A,live,7132,TNFRSF1A,"tumor necrosis factor receptor superfamily, member 1A",P19438
liver,9606, human,['Not specified'],['Not specified'],1100,LTEA_HepaRG_TP53,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,329,tumor protein p53,,TP53,live,7157,TP53,tumor protein p53,P04637
liver,9606, human,['Not specified'],['Not specified'],1102,LTEA_HepaRG_UGT1A1,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,430,"UDP glucuronosyltransferase 1 family, polypeptide A1",,UGT1A1,live,54658,UGT1A1,"UDP glucuronosyltransferase 1 family, polypeptide A1",P22309
liver,9606, human,['Not specified'],['Not specified'],1104,LTEA_HepaRG_UGT1A6,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,429,"UDP glucuronosyltransferase 1 family, polypeptide A6",,UGT1A6,live,54578,UGT1A6,"UDP glucuronosyltransferase 1 family, polypeptide A6",P19224
liver,9606, human,['Not specified'],['Not specified'],1106,LTEA_HepaRG_XBP1,LifeTech/Expression Analysis,human,liver,,cell-based,"{'doi': 'doi: 10.1038/s41540-020-00166-2', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33504769/', 'pmid': 33504769, 'title': 'High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures', 'author': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF', 'citation': 'Franzosa JA, Bonzo JA, Jack J, Baker NC, Kothiya P, Witek RP, Hurban P, Siferd S, Hester S, Shah I, Ferguson SS, Houck KA, Wambaugh JF. High-throughput toxicogenomic screening of chemicals in the environment using metabolically competent hepatic cell cultures. NPJ Syst Biol Appl. 2021 Jan 27;7(1):7. doi: 10.1038/s41540-020-00166-2. PMID: 33504769; PMCID: PMC7840683.', 'otherId': '0', 'citationId': 247, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,Fluidigm qRT-PCR,LTEA_HepaRG,337,X-box binding protein 1,,XBP1,live,7494,XBP1,X-box binding protein 1,P17861
liver,9606, human,['Not specified'],['Not specified'],2007,ATG_frER2_XSP2,Attagene,human,liver,,cell-based,"{'doi': 'doi: 10.1016/j.tiv.2020.105016', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33049310/', 'pmid': 33049310, 'title': 'Evaluation of a multiplexed, multispecies nuclear receptor assay for chemical hazard assessment.', 'author': 'Houck KA, Simha A, Bone A, Doering JA, Vliet SMF, LaLone C, Medvedev A, Makarov S', 'citation': 'Houck KA, Simha A, Bone A, Doering JA, Vliet SMF, LaLone C, Medvedev A, Makarov S. Evaluation of a multiplexed, multispecies nuclear receptor assay for chemical hazard assessment. Toxicol In Vitro. 2021 Apr;72:105016. doi: 10.1016/j.tiv.2020.105016. Epub 2020 Oct 10. PMID: 33049310.', 'otherId': '0', 'citationId': 237, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,RT-PCR and Capillary electrophoresis,ATG_XSP2_multi-species_TRANS,1481,estrogen receptor 2 L homeolog,estrogen receptor 2 L homeolog [ Xenopus laevis (African clawed frog) ],esr2.L,,100174814,esr2.L,estrogen receptor 2 L homeolog,A0A1L8FA50
liver,9606, human,['Not specified'],['Not specified'],2047,TOX21_CAR_Agonist,Tox21/NCGC,human,liver,,cell-based,"{'doi': 'doi: 10.1093/toxsci/kfy242', 'url': 'https://pubmed.ncbi.nlm.nih.gov/30247703/', 'pmid': 30247703, 'title': 'Identification of Modulators That Activate the Constitutive Androstane Receptor From the Tox21 10K Compound Library', 'author': 'Lynch C, Mackowiak B, Huang R, Li L, Heyward S, Sakamuru S, Wang H, Xia M', 'citation': 'Lynch C, Mackowiak B, Huang R, Li L, Heyward S, Sakamuru S, Wang H, Xia M. Identification of Modulators That Activate the Constitutive Androstane Receptor From the Tox21 10K Compound Library. Toxicol Sci. 2019 Jan 1;167(1):282-292. doi: 10.1093/toxsci/kfy242. PMID: 30247703; PMCID: PMC6657574.', 'otherId': '0', 'citationId': 272, 'otherSource': ''}",inducible reporter,luciferase induction,regulation of transcription factor activity,Luminescence,CellTiter-Glo Luciferase-coupled ATP quantitation,TOX21_CAR_Agonist,356,"nuclear receptor subfamily 1, group I, member 3",,NR1I3,live,9970,NR1I3,"nuclear receptor subfamily 1, group I, member 3",Q14994
liver,9606, human,['Not specified'],['Not specified'],1348,ATG_NUR77_TRANS2,Attagene,human,liver,,cell-based,"{'doi': 'doi: 10.1038/nmeth.1186', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/18297081', 'pmid': 18297081, 'title': 'Homogeneous reporter system enables quantitative functional assessment of multiple transcription factors', 'author': 'Romanov S, Medvedev A, Gambarian M, Poltoratskaya N, Moeser M, Medvedeva L, Gambarian M, Diatchenko L, Makarov S', 'citation': 'Romanov S, Medvedev A, Gambarian M, Poltoratskaya N, Moeser M, Medvedeva L, Gambarian M, Diatchenko L, Makarov S. Homogeneous reporter system enables quantitative functional assessment of multiple transcription factors. Nat Methods. 2008 Mar;5(3):253-60. doi: 10.1038/nmeth.1186. Epub 2008 Feb 24. PubMed PMID: 18297081.', 'otherId': '0', 'citationId': 211, 'otherSource': ''}",inducible reporter,mRNA induction,regulation of transcription factor activity,Fluorescence,RT-PCR and Capillary electrophoresis,ATG_TRANS2,155,"nuclear receptor subfamily 4, group A, member 1",,NR4A1,live,3164,NR4A1,"nuclear receptor subfamily 4, group A, member 1",P22736
